tweet_id,timestamp,topic,text,veracity
525059810312847360,Wed Oct 22 23:03:08 +0000 2014,ottawashooting,Moment of silence for Ottawa. http://t.co/BoGUs86tMe,
524971258996588544,Wed Oct 22 17:11:16 +0000 2014,ottawashooting,Our thoughts &amp; prayers go out to everyone affected by the events in our nation's capital.  #OttawaStrong #Ottawa http://t.co/O8Himce5Z3,
524957105296404480,Wed Oct 22 16:15:01 +0000 2014,ottawashooting,What we know so far about the Canadian Parliament shooting in Ottawa http://t.co/3NUfy6joHM http://t.co/9iWwhBPPZv,
524953767402553345,Wed Oct 22 16:01:45 +0000 2014,ottawashooting,Latest photos from Ottawa's Parliament Hill http://t.co/ibNGJIg2Pg http://t.co/FtEukz6d9x,
524965047647617024,Wed Oct 22 16:46:35 +0000 2014,ottawashooting,"Events like today's in Ottawa are rare, but have an impact on all of us. Here are tips to help you support children: http://t.co/WRbMVjFgWd",
524947036228317184,Wed Oct 22 15:35:01 +0000 2014,ottawashooting,Our thoughts and prayers are with everyone in Ottawa this morning.,
524980483479076864,Wed Oct 22 17:47:55 +0000 2014,ottawashooting,"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT",
524937635698327553,Wed Oct 22 14:57:39 +0000 2014,ottawashooting,"Ottawa, be safe, be smart.. The Hill is under attack 🙏",
524957872296583168,Wed Oct 22 16:18:04 +0000 2014,ottawashooting,We are monitoring the situation in Ottawa and have been in touch with both Clubs. (1/2),
525007169956347904,Wed Oct 22 19:33:58 +0000 2014,ottawashooting,the @OttawaPolice just sent an email to #muslim community leaders to call them if they feel unsafe or they're at risk #ottawashooting,
524937243518312448,Wed Oct 22 14:56:06 +0000 2014,ottawashooting,RT @rcmpgrcpolice: #RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,
524968466559033345,Wed Oct 22 17:00:10 +0000 2014,ottawashooting,Sending love to the people of Ottawa. Be safe everyone. xoxoxo,
524974135030874114,Wed Oct 22 17:22:42 +0000 2014,ottawashooting,This is our Home True North Strong &amp; Free - thoughts &amp; prayers to the people of Ottawa &amp; all of Canada #OttawaStrong http://t.co/rSueZNpKfk,
524970142719963136,Wed Oct 22 17:06:50 +0000 2014,ottawashooting,Our prayers go to victims of the #Ottawa shooting.,
524979070288019456,Wed Oct 22 17:42:18 +0000 2014,ottawashooting,"Prayers for those in Ottawa, hope all is resolved soon...",
524985092343889920,Wed Oct 22 18:06:14 +0000 2014,ottawashooting,I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.,
524959090125320193,Wed Oct 22 16:22:55 +0000 2014,ottawashooting,Our thoughts are with everyone in Ottawa today. Stay safe.,
524964630221705216,Wed Oct 22 16:44:55 +0000 2014,ottawashooting,‘We refuse to be silenced': Ontario premier Kathleen Wynne defiant in face of Ottawa shooting http://t.co/Y03rCS0LoZ http://t.co/9o4CC8wBpK,
524959778125385728,Wed Oct 22 16:25:39 +0000 2014,ottawashooting,Incredible photo: woman gives mouth to mouth to wounded solider at #ottawashooting http://t.co/fd2WpL76Z2 http://t.co/Eh7UrLztEf,
524923403183333376,Wed Oct 22 14:01:06 +0000 2014,ottawashooting,After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait,
524952808110694400,Wed Oct 22 15:57:57 +0000 2014,ottawashooting,#Leafs are currently in lockdown mode in a hotel in downtown #Ottawa.,
524937114539282433,Wed Oct 22 14:55:35 +0000 2014,ottawashooting,Stay safe Ottawa.,
524981427260366848,Wed Oct 22 17:51:40 +0000 2014,ottawashooting,Our thoughts and prayers are with the city of Ottawa and all those affected by today's events.,
524957978806743040,Wed Oct 22 16:18:30 +0000 2014,ottawashooting,Incredible shot: A woman gives mouth-to-mouth to a fallen soldier at the War Memorial http://t.co/YV1UIPYJJS http://t.co/1YEtcEcVM5,
524978422188376064,Wed Oct 22 17:39:44 +0000 2014,ottawashooting,Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,
525030165190303744,Wed Oct 22 21:05:20 +0000 2014,ottawashooting,Sending thoughts and prayers to everybody in Ottawa. #OttawaStrong #CanadaStrong http://t.co/6CGUsWJqUl,
524953569762766848,Wed Oct 22 16:00:58 +0000 2014,ottawashooting,Please do not post videos or photos of the on-going incident to ensure safety of first responders and the public. #Ottawa ^JT,
524961016904294400,Wed Oct 22 16:30:34 +0000 2014,ottawashooting,"Everyone in Ottawa, please stay safe. http://t.co/bQAM7B2wrh",
524964279456653312,Wed Oct 22 16:43:32 +0000 2014,ottawashooting,"Anyone in downtown #Ottawa reminded to stay inside, away from roofs, windows and doors. Please stay safe out there. #cbcOTT #OTTnews",
524982907052765184,Wed Oct 22 17:57:33 +0000 2014,ottawashooting,"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting http://t.co/IYtUltVT9u",
524947604690702336,Wed Oct 22 15:37:16 +0000 2014,ottawashooting,All bus service in downtown Ottawa is currently under major detours. Details: http://t.co/hcXDtQ7uLK,
525032458417610752,Wed Oct 22 21:14:27 +0000 2014,ottawashooting,"Kudos to @penguins, both national anthems to be played tonight before Flyers-Pens game as gesture to Ottawa tragedy",
524946753154727936,Wed Oct 22 15:33:53 +0000 2014,ottawashooting,"Ottawa Police: Police stations closed due to ongoing shooting situation: ""No public services available until further notice"" - @WorldNews",
524964129745174528,Wed Oct 22 16:42:56 +0000 2014,ottawashooting,"You may want to stop and take a deep breath before tweeting insults at parliamentarians and reporters in #ottawa today, OK?",
525065123917221888,Wed Oct 22 23:24:15 +0000 2014,ottawashooting,Kind words from U.S. re Cdn coverage of horrifying #OttawaShooting. Kudos to our @CBCNews colleagues on a tough day: http://t.co/68emQYXbyf,
525030331775463424,Wed Oct 22 21:06:00 +0000 2014,ottawashooting,"Atlantic #cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. #OttawaShooting",
524932292406681601,Wed Oct 22 14:36:25 +0000 2014,ottawashooting,"Ok so we were on a tour at that war monument in Ottawa a few minutes ago, a few seconds later there was a shooting..😳 http://t.co/yzCtBlGZ2v",
525045709402148864,Wed Oct 22 22:07:06 +0000 2014,ottawashooting,@pmharper just met with cabinet ministers to discuss the shootings in Ottawa today. http://t.co/jfBbEmycO3,
524995166953033729,Wed Oct 22 18:46:16 +0000 2014,ottawashooting,A timeline of what unfolded during the attack in Ottawa http://t.co/J3voI7E41p #OttawaShooting http://t.co/QVG3HQ9f7q,
524981890567385088,Wed Oct 22 17:53:31 +0000 2014,ottawashooting,"American media: stop calling #OttawaShooting ""Canada's 911"" We don't know who or why yet. Canadians prefer to spread facts,not fear #cdnpoli",
524979279701241856,Wed Oct 22 17:43:08 +0000 2014,ottawashooting,My thoughts are with  our good friends &amp; neighbors to the north 🍁😔  #WeLoveYouCanada   #OttawaShooting,
525025114111635456,Wed Oct 22 20:45:16 +0000 2014,ottawashooting,Message from Toronto Police to Imams and Mosques in wake of #OttawaShootings: http://t.co/U5YZltZfSh,
524979925343014912,Wed Oct 22 17:45:42 +0000 2014,ottawashooting,The TTC says it has “implemented heightened security across the entire transit system” in light of the shootings in Ottawa.,
524943638812299265,Wed Oct 22 15:21:31 +0000 2014,ottawashooting,RT @bts_bighit: [Episode] #BTS 'War of Hormone' MV &amp; Concept Photo shooting (with Eng sub.) (http://t.co/YPLAdhNrOd)  #호르몬전쟁 #Hello_hello,
524969415318982657,Wed Oct 22 17:03:56 +0000 2014,ottawashooting,"If the dudes who shot up Ottawa are white, are we going to have a conversation about terrorism or is it going to be ""mental illness""?",
524947414050816000,Wed Oct 22 15:36:31 +0000 2014,ottawashooting,IMPORTANT: Ottawa police are urging people NOT to tweet the location of police activity in the field. Shooting scene remains active.,
525033443076628480,Wed Oct 22 21:18:22 +0000 2014,ottawashooting,"From Ottawa police, a map of the downtown Ottawa safety perimeter. #cbcOTT #OTTnews http://t.co/VMGdZ2g6G3",
525068253341970432,Wed Oct 22 23:36:41 +0000 2014,ottawashooting,"What an awful day in Ottawa. Thoughts and prayers are with our @Senators family, the entire city of Ottawa and all of Canada.",
524944610985263104,Wed Oct 22 15:25:22 +0000 2014,ottawashooting,Thoughts and prayers to everyone in my hometown today. #Ottawa,
524979702940045313,Wed Oct 22 17:44:49 +0000 2014,ottawashooting,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,
525015836226895875,Wed Oct 22 20:08:24 +0000 2014,ottawashooting,McMaster's flags have been lowered in memory of today's shooting victim in Ottawa. http://t.co/5rFkvTybQO,
524928297986433024,Wed Oct 22 14:20:33 +0000 2014,ottawashooting,A reminder for those observing the shooting on Parliament Hill: DO NOT tweet police locations and movements #ottcity #ottawa,
524935023380545537,Wed Oct 22 14:47:17 +0000 2014,ottawashooting,Everyone stand together on a day like this. Stay strong. #Ottawa,
525012689568161792,Wed Oct 22 19:55:54 +0000 2014,ottawashooting,A nice touch from #Penguins who host #Flyers tonight: Canadian National anthem will be performed pre-game in support of events in Ottawa.,
525012247249428482,Wed Oct 22 19:54:08 +0000 2014,ottawashooting,American and Canadian outlets are covering the shooting in Ottawa very differently: http://t.co/qGjJVnRp7x,
524944788525973505,Wed Oct 22 15:26:05 +0000 2014,ottawashooting,If you are working in the Ottawa dowtown area; follow the instructions from the building management you are in. #ottnews,
525046232209956865,Wed Oct 22 22:09:11 +0000 2014,ottawashooting,"Canadian coverage of the Ottawa shootings was measured, calm, and presented actual facts. Why can't we do the same? http://t.co/OZHkSBISfb",
525012561214058496,Wed Oct 22 19:55:23 +0000 2014,ottawashooting,It’s important for all Canadians to be vigilant and report anything they think is suspicious to their local police. #Ottawashooting,
525019469983531008,Wed Oct 22 20:22:50 +0000 2014,ottawashooting,BREAKING: Obama: Canada shooting 'tragic' - 'we're all shaken by it'; no information on motive.,
525018288330272768,Wed Oct 22 20:18:08 +0000 2014,ottawashooting,Our thoughts are with those in Ottawa and everyone affected by today's events.,
524942952733220865,Wed Oct 22 15:18:47 +0000 2014,ottawashooting,Incredible footage from @josh_wingrove of shots being fired in the Parliament building in Ottawa https://t.co/uliGB9bkOb,
524973920722878464,Wed Oct 22 17:21:50 +0000 2014,ottawashooting,Our thoughts are with Ottawa.,
525012738280792065,Wed Oct 22 19:56:05 +0000 2014,ottawashooting,We are continually assessing/monitoring situation to ensure we can do our jobs in keeping Canadians safe. #Ottawashooting,
524943226948820992,Wed Oct 22 15:19:52 +0000 2014,ottawashooting,MORE: Royal Canadian Mounted Police warned people in downtown Ottawa to stay away from windows and rooftops: http://t.co/CMjaq7scJt,
524930678983753728,Wed Oct 22 14:30:01 +0000 2014,ottawashooting,"Our thoughts are with everyone involved in what is happening on Parliament Hill and Confederation Square this morning. Stay safe, Ottawa.",
524997921042071553,Wed Oct 22 18:57:13 +0000 2014,ottawashooting,My thoughts and prayers are with the city of Ottawa.,
525045203648790528,Wed Oct 22 22:05:06 +0000 2014,ottawashooting,The #OttawaShooting was #terrorsim as was #forthoodshooting and #oklahomabeheading...,
524990519777443840,Wed Oct 22 18:27:48 +0000 2014,ottawashooting,"Mayor of Ottawa says it's been a ""sad &amp; tragic day"" for the city and for Canada http://t.co/GlA65RFctg",
525007810871164929,Wed Oct 22 19:36:30 +0000 2014,ottawashooting,"Statement on the shooting incident in Ottawa – elizabethmaymp.ca – October 22, 2014 http://t.co/kBKCiK6g9L #GPC",
524951279760867328,Wed Oct 22 15:51:52 +0000 2014,ottawashooting,"""@Joerayment: Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/NBNrYercrM http://t.co/xXwgdoW82Q"" #PrayForOttawa :(",
524955317201666048,Wed Oct 22 16:07:55 +0000 2014,ottawashooting,WATCH LIVE: CP24's special coverage of the shootings in Ottawa  http://t.co/FbeHWI1vZa http://t.co/9jJQmRKFKg,
524956518404198400,Wed Oct 22 16:12:41 +0000 2014,ottawashooting,Sending our thoughts and prayers to everyone in #Ottawa at this difficult time. Pls follow @OttawaPolice &amp; @rcmpgrcpolice for latest info.,
524965701535412224,Wed Oct 22 16:49:11 +0000 2014,ottawashooting,We have no idea who is responsible for the #ottawashooting so why are instant commentators talking about #ISIS? Please stop politics of fear,
524991119164473344,Wed Oct 22 18:30:11 +0000 2014,ottawashooting,Terrible news out of Ottawa… my thoughts are with you,
525007337724325889,Wed Oct 22 19:34:38 +0000 2014,ottawashooting,Things to remember. #OttawaShooting http://t.co/hsoasOkV7P,
525059193074487296,Wed Oct 22 23:00:41 +0000 2014,ottawashooting,‘#Ottawa shooting shouldn’t be used as pretext for stripping away more civil liberties’ http://t.co/GCWX1xUzkv http://t.co/x7jzgKc5WM,
524998460848611328,Wed Oct 22 18:59:21 +0000 2014,ottawashooting,Ok #CNNBreakingNews stop calling it Royal Canadian MOUNTAIN Police. #OttawaShooting #Heroes #KevinVickers,
524957974226550784,Wed Oct 22 16:18:28 +0000 2014,ottawashooting,"Striking image RT @acarvin: Parliament caucus room barricaded with chairs, via @grahamctv. http://t.co/cMccWcdTSf #ottawa",
524952322703900672,Wed Oct 22 15:56:01 +0000 2014,ottawashooting,Thoughts and prayers out to #Ottawa and all affected today.,
524922078638903296,Wed Oct 22 13:55:50 +0000 2014,ottawashooting,Ottawa police are confirming a shooting at the War Memorial. Minutes ago. No other info. #cbcOTT #OTTnews,
525060022569422849,Wed Oct 22 23:03:59 +0000 2014,ottawashooting,I will be broadcasting tonight from #Ottawa with latest on shootings #AC360. Live at 8pm and 11pm,
524956648151191553,Wed Oct 22 16:13:12 +0000 2014,ottawashooting,Thoughts and prayer goes out to all those involved in the tragic events this morning in Ottawa.,
524947030616313856,Wed Oct 22 15:34:59 +0000 2014,ottawashooting,"active shooting in Canada, or as we call it in america, wednesday",
524958238316298240,Wed Oct 22 16:19:31 +0000 2014,ottawashooting,Stunning photo inside caucus room during shooting http://t.co/wgGCPeYZ67 http://t.co/OpERH3GiMu,
525028955049320448,Wed Oct 22 21:00:32 +0000 2014,ottawashooting,UPDATE: 2 dead in #Houston hospital shooting http://t.co/UJY1BCH4sE,
524961055211286528,Wed Oct 22 16:30:43 +0000 2014,ottawashooting,"Surreal photo from Ottawa: doors to the Tory Caucus Room on Parliament Hill, blockaded with furniture. Wow. #cdnpoli http://t.co/iFNtavhop2",
524953077456318464,Wed Oct 22 15:59:01 +0000 2014,ottawashooting,Ottawa shootings: check out the Breaking News Handbook from @onthemedia: http://t.co/CBUZXVQBLg http://t.co/RYj8Ktquu4,
524934419270742017,Wed Oct 22 14:44:53 +0000 2014,ottawashooting,This isn't my #Ottawa.,
524968564306882560,Wed Oct 22 17:00:33 +0000 2014,ottawashooting,"My friend's mom is in Korea right now and she met Yonghwa, shooting for his drama. Here you go. http://t.co/fWmAScCY70",
524933600433938432,Wed Oct 22 14:41:37 +0000 2014,ottawashooting,Shooting at War Memorial - part of the area has been evacuated - Avoid Rideau Center and surroundings @uOttawa Protection monitoring,
524927789892653056,Wed Oct 22 14:18:32 +0000 2014,ottawashooting,Canine unit running to Parliament Hill http://t.co/jaEeh0JIpc,
524934507892580352,Wed Oct 22 14:45:14 +0000 2014,ottawashooting,"Please, no partisan commentary about what’s happening in Ottawa. Leave the damned politics for another day.",
524929014621032451,Wed Oct 22 14:23:24 +0000 2014,ottawashooting,#BREAKING: PMO says PM Harper is safe and has left Parliament Hill,
524986649315667968,Wed Oct 22 18:12:25 +0000 2014,ottawashooting,Officer Wilson will not face any criminal charges in the #MichaelBrown shooting. He was defending himself. Be prepared people.,
524949243883425793,Wed Oct 22 15:43:47 +0000 2014,ottawashooting,Coincidence? Nobelist Malala Youseafzai was to receive honorary Canadian citizenship in Ottawa today http://t.co/FTqYVdDTLO,
524949028728221698,Wed Oct 22 15:42:56 +0000 2014,ottawashooting,“Stay safe Ottawa” is a phrase that need never be uttered in a just world.,
524954105471840256,Wed Oct 22 16:03:06 +0000 2014,ottawashooting,Our thoughts are with Emergency Responders and bystanders in Ottawa. Please stay safe.,
524958250706681856,Wed Oct 22 16:19:34 +0000 2014,ottawashooting,We'll never forget today &amp; the brave men and women working hard to protect our capital! Thank you from #Ottawa http://t.co/7nDhv6Mtym,
524951456362012672,Wed Oct 22 15:52:34 +0000 2014,ottawashooting,Thinking of everyone in Ottawa this morning. Thoughts and prayers are with the solider and their family. #Canada,
524988783213547520,Wed Oct 22 18:20:54 +0000 2014,ottawashooting,"Our thoughts are with those in Ottawa today. Stay safe, everyone.",
524963649455407105,Wed Oct 22 16:41:02 +0000 2014,ottawashooting,Days like today make us realize that hockey is only a game. #Ottawa be safe.,
524924660480487424,Wed Oct 22 14:06:06 +0000 2014,ottawashooting,"KEY: Nothing in Wilson's story in new autopsy says he feared for his life or life of another, which is only legal justification for shooting",
524956731638841344,Wed Oct 22 16:13:32 +0000 2014,ottawashooting,"Canadians: in sadness &amp; outrage at today's #OttawaShooting tragedy, let us be united—resolved to stand strong, together. #cdnpoli",
524962450786226176,Wed Oct 22 16:36:16 +0000 2014,ottawashooting,"My thoughts and prayers, and those of all Canadians, with everyone in Ottawa and the brave women and men of our armed forces today.",
524977992683237376,Wed Oct 22 17:38:01 +0000 2014,ottawashooting,Shooting investigation going on for more than 3 hours. Much of downtown Ottawa still in lockdown: http://t.co/alz6qu6Mca #cbcOTT #OTTnews,
524922499466022913,Wed Oct 22 13:57:31 +0000 2014,ottawashooting,Passersby working on shooting victim. From the CBC's Jason Ho. #cbcOTT #OTTnews http://t.co/mskjnJAlvE,
524940940721418240,Wed Oct 22 15:10:47 +0000 2014,ottawashooting,"We are here, we have people for you to talk to, if you are scared, anxious, stressed and need someone.  613-238-3311 #Ottawa",
524991470416461824,Wed Oct 22 18:31:35 +0000 2014,ottawashooting,"My thoughts &amp; prayers are with the families of the victims of today’s shootings in Ottawa, as well as with all Members of Parliament &amp; staff",
524950321064607744,Wed Oct 22 15:48:04 +0000 2014,ottawashooting,LIVE STREAM: CBC News coverage of the #OttawaShooting http://t.co/fUmPnqI8iW Mobile: http://t.co/KF24bmAjdQ #CBCNN http://t.co/uX7JIgnoWb,
524961561677680640,Wed Oct 22 16:32:44 +0000 2014,ottawashooting,"At times like these it is important to stand together as a nation. #CanadaStrong #Ottawa Stay safe, remain vigilant! http://t.co/UmmnJbFPVb",
524930851747164160,Wed Oct 22 14:30:42 +0000 2014,ottawashooting,"Dear confused right-wing friends: my article was about Monday's car incident, not the Ottawa shooting this morning https://t.co/dPCtNJW3mv",
524948710812581888,Wed Oct 22 15:41:40 +0000 2014,ottawashooting,"Easty for me to say from where I am, but what should happen, tomorrow or when this is over, is for people to assemble on Parliament HIll…",
524925223226081282,Wed Oct 22 14:08:20 +0000 2014,ottawashooting,"#BREAKINGNEWS: Update - One person shot at War Memorial in Ottawa, police say http://t.co/chbTWxVN0q http://t.co/twKD3QCyTt",
525026066944262144,Wed Oct 22 20:49:03 +0000 2014,ottawashooting,"Anyone with photos or videos from today's shootings, send to @RCMP_Nat_Div at this link http://t.co/srCYMTL2tX #ottawa",
524954661703680000,Wed Oct 22 16:05:19 +0000 2014,ottawashooting,WATCH VIDEO: Ottawa shooting witness clips: http://t.co/HnxkAfJDP1,
525031823504850944,Wed Oct 22 21:11:56 +0000 2014,ottawashooting,Our thoughts are with everyone in Ottawa and those affected by today's events. #OttawaStrong,
525031610136014848,Wed Oct 22 21:11:05 +0000 2014,ottawashooting,"Ottawa, you've been on my mind all day. Keeping you in my heart. #StaySafeOttawa http://t.co/vTtraJ7dzs",
524949136173694976,Wed Oct 22 15:43:21 +0000 2014,ottawashooting,"No matter where you are in #Ottawa, there's a 100% chance your Mom is worried. Text/email/call your family.",
525020980037816320,Wed Oct 22 20:28:50 +0000 2014,ottawashooting,"Penguins will also have the Canadian National Anthem before tonight's game. A thoughtful gesture by the Pens. Sing loud, Pittsburgh #Ottawa",
525005134624215041,Wed Oct 22 19:25:52 +0000 2014,ottawashooting,Americans should watch Canadian coverage of #OttawaShooting; you'll quickly realize what a pathetic sh*tshow US politics &amp; media have become,
524965242213007360,Wed Oct 22 16:47:21 +0000 2014,ottawashooting,Our thoughts are with the city of Ottawa and those affected by today's events. Be safe.,
524924954287296512,Wed Oct 22 14:07:16 +0000 2014,ottawashooting,Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/JbjNKv3eGa,
524938146119966720,Wed Oct 22 14:59:41 +0000 2014,ottawashooting,BREAKING FROM RCMP: RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,
525021103559696384,Wed Oct 22 20:29:20 +0000 2014,ottawashooting,PM Netanyahu spoke with Canadian PM Harper and conveyed the condolences of the Israeli people in wake of the terrorist attack in Ottawa.,
524955170200121344,Wed Oct 22 16:07:20 +0000 2014,ottawashooting,We stand w/ our Canadian partners as scene unfolds in Ottawa. We stand resolute in defense of our 2 nations.First responders in our thoughts,
524993172271665153,Wed Oct 22 18:38:20 +0000 2014,ottawashooting,My thoughts and prayers go out to Ottawa.,
524965597793107968,Wed Oct 22 16:48:46 +0000 2014,ottawashooting,PHOTO: Parliament Hill caucus room barricaded with furniture due to active shooter situation - http://t.co/8pVYX8s91t http://t.co/6cHBF5KsME,
525005137405018112,Wed Oct 22 19:25:53 +0000 2014,ottawashooting,"UPDATED: Obama condemns Ottawa shootings as 'outrageous,' offers to help with response http://t.co/Z3e6jOYpKs",
524935731148775424,Wed Oct 22 14:50:05 +0000 2014,ottawashooting,Shooting also come after Canadian ISIS fanboy Abu Turaab (acct suspended now) tweeted about pending attack in Canada /2,
524935146806738944,Wed Oct 22 14:47:46 +0000 2014,ottawashooting,Please DO NOT tweet locations of officers in #Ottawa @OttawaPolice  in light of what has just occured! #Safety,
524934004152082432,Wed Oct 22 14:43:14 +0000 2014,ottawashooting,"BREAKING: Police: Shooting incident reported near Canadian Parliament.  Spokesperson: Prime Minister Harper ""is safe"" - @WorldNews",
524955243185176576,Wed Oct 22 16:07:37 +0000 2014,ottawashooting,"If there is a bright spot in Ottawa today, it's that @Ottawaparamedic did an amazing job keeping that young Soldier alive.",
524960277348233216,Wed Oct 22 16:27:38 +0000 2014,ottawashooting,RT @scottbix: Incredible shot: A woman gives mouth-to-mouth to a fallen soldier at the War Memorial http://t.co/eTlJyKBRy8 #hillshooting,
525040492388823041,Wed Oct 22 21:46:22 +0000 2014,ottawashooting,"Kurdistan is with you Canada &amp; Israel, we are fighting ISIS right now. #TwitterKurds #Ottawa #Jerusalem #Kobane ISIL http://t.co/X8bW6SIeFD",
524952005157347328,Wed Oct 22 15:54:45 +0000 2014,ottawashooting,Remember: do NOT tweet location of police in #Ottawa #OttawaShooting,
524939142485262337,Wed Oct 22 15:03:39 +0000 2014,ottawashooting,"Ottawa: don't tweet your location. Don't tweet the location of police units. Resist urge to look at what's happening, get out of the area.",
525058578365698048,Wed Oct 22 22:58:14 +0000 2014,ottawashooting,"Parliament Hill Security: ""the situation is evolving"" - lockdown reinstated in offices around the Hill #OttawaShooting",
524934300459077632,Wed Oct 22 14:44:24 +0000 2014,ottawashooting,RCMP advises people to stay away from Parliament Hill due to ongoing police incident.,
524979152944779265,Wed Oct 22 17:42:38 +0000 2014,ottawashooting,"To everyone in Ottawa, please stay safe. #PrayForOttawa from #Indonesia",
524960245509287936,Wed Oct 22 16:27:30 +0000 2014,ottawashooting,"BC stands with all of Canada against the violence in Ottawa, and with the brave men and women keeping our capital safe.",
524958516822671360,Wed Oct 22 16:20:38 +0000 2014,ottawashooting,"If your first response to the #ottawashooting is to make a political point, your humanity is sadly and sorely lacking.",
524949939755810817,Wed Oct 22 15:46:33 +0000 2014,ottawashooting,Praying for everyone in Ottawa right now,
524955385480753153,Wed Oct 22 16:08:11 +0000 2014,ottawashooting,"Be careful what you read about Ottawa, and what you repeat. tipsheet via @archiemc http://t.co/bifpgRpmEA",
524966596897685504,Wed Oct 22 16:52:44 +0000 2014,ottawashooting,Stunning photos from Ottawa http://t.co/xQTgZ88Sg9 http://t.co/BDHFFaLa9l,
525019265888702464,Wed Oct 22 20:22:02 +0000 2014,ottawashooting,"Israeli PM #Netanayahu calls PM Harper to extend condolences for #Ottawa shooting, express full support for Canada's fight against terror.",
525070912199335937,Wed Oct 22 23:47:15 +0000 2014,ottawashooting,#CNN frustrated by Canadians' lack of panic. #OttawaShooting #cdnpoli,
525056022046851074,Wed Oct 22 22:48:05 +0000 2014,ottawashooting,The Pittsburgh Penguins had Oh Canada sung tonight vs Philly in honour of the event in Ottawa. #class http://t.co/WSgjWNkbCK,
525006847095615489,Wed Oct 22 19:32:41 +0000 2014,ottawashooting,"Witnesses of today’s shooting incidents, call 613-236-1222 ext 5493.",
524939821815721984,Wed Oct 22 15:06:21 +0000 2014,ottawashooting,RT @ctvmercedes: Ottawa: don't tweet your location. Don't tweet the location of police units. Resist urge to look at what's happening,
524934648473079808,Wed Oct 22 14:45:47 +0000 2014,ottawashooting,A reminder for those observing the shooting on Parliament Hill: DO NOT tweet police locations and movements #ottcity #ottawa,
525027958835408896,Wed Oct 22 20:56:34 +0000 2014,ottawashooting,Just saw a member of the public go up to a CF member and shake his hand and thank him for his service. #nice #OttawaShooting @CTVNews,
524994965366382593,Wed Oct 22 18:45:28 +0000 2014,ottawashooting,"Wilson claimed he ""radioed for assistance"" http://t.co/kyWs5y2dHR Discredited by dispatch transcripts: http://t.co/lIfHRshmJp #Ferguson",
524976313766273025,Wed Oct 22 17:31:21 +0000 2014,ottawashooting,"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting",
525070461936222208,Wed Oct 22 23:45:28 +0000 2014,ottawashooting,PHOTOS: We love #Ottawa: http://t.co/zyzpx4DUqH http://t.co/UUt2FLfjoW,
524984209505812480,Wed Oct 22 18:02:43 +0000 2014,ottawashooting,"New evidence, including autopsy report, supports Darren Wilson's account of Ferguson shooting http://t.co/L6xQL0pN0Z",
524963002768842752,Wed Oct 22 16:38:27 +0000 2014,ottawashooting,Stay safe Ottawa. Stay strong Canada.,
524929550493712384,Wed Oct 22 14:25:32 +0000 2014,ottawashooting,RCMP advises people to stay away from Parliament Hill due to ongoing police incident.,
524981463033581568,Wed Oct 22 17:51:49 +0000 2014,ottawashooting,Shooting incidents in Ottawa today: ongoing investigation http://t.co/jusznyyg4U,
524954313337364480,Wed Oct 22 16:03:56 +0000 2014,ottawashooting,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,
524965026256662528,Wed Oct 22 16:46:30 +0000 2014,ottawashooting,Tip Sheet: Helping Kids Cope with Media Coverage of War and Traumatic Events http://t.co/6NVM8bWGoP  #ottawashooting http://t.co/SScGHn9PoE,
524933764330586112,Wed Oct 22 14:42:16 +0000 2014,ottawashooting,Thoughts are with those in Ottawa today #Parliament #besafe,
525055967076290560,Wed Oct 22 22:47:52 +0000 2014,ottawashooting,Some personal thoughts on a tragic day in Ottawa: http://t.co/cGv95ltJG7,
524971386838978560,Wed Oct 22 17:11:46 +0000 2014,ottawashooting,"If you're in Ottawa and upset, scared, anxious about today's events, don't hesitate to call @DistressCentreO: 613-238-3311 #OttawaShooting",
525000220371734528,Wed Oct 22 19:06:21 +0000 2014,ottawashooting,"Here are my thoughts as we face tragic events in Ottawa, our nation’s capital. http://t.co/o5XQb8uQoS",
524958384060366849,Wed Oct 22 16:20:06 +0000 2014,ottawashooting,Sickening news from this morning. Thoughts with those downtown and the law men and women  working to keep our city safe. #Ottawa,
524950679274942464,Wed Oct 22 15:49:29 +0000 2014,ottawashooting,"I'm like a shooting star, I've come so far. I can't go back to where I used to be. –Jasmine (Aladdin)",
524946461621235712,Wed Oct 22 15:32:44 +0000 2014,ottawashooting,RAW VIDEO War Memorial shooting. http://t.co/c9wCpS2Af9 #cbcnews,
